Year,Year ending,Local Government Area,Postcode,Suburb/Town Name,Offence Division,Offence Subdivision,Offence Subgroup,Offence Count
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",132
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,83
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,456
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,120
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,19
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,6
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,25
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,6
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,15
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,44
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,6
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,20
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,21
2015,June,Melbourne,3000,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,151
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,14
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,558
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,53
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B20 Property damage,B29 Other property damage offences,6
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,16
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,2
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,135
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,394
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B329 Unknown non-aggravated burglary,4
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,184
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,504
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,"1,606"
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,259
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,223
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B40 Theft,B46 Fare evasion,10
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,"2,315"
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,76
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,"1,891"
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B50 Deception,B54 State false information,47
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B50 Deception,B55 Deceptive business practices,1
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,6
2015,June,Melbourne,3000,Melbourne,B Property and deception offences,B50 Deception,B59 Other deception offences,5
2015,June,Melbourne,3000,Melbourne,C Drug offences,C10 Drug dealing and trafficking,C11 Drug dealing,1
2015,June,Melbourne,3000,Melbourne,C Drug offences,C10 Drug dealing and trafficking,C12 Drug trafficking,132
2015,June,Melbourne,3000,Melbourne,C Drug offences,C20 Cultivate or manufacture drugs,C23 Possess drug manufacturing equipment or precursor,15
2015,June,Melbourne,3000,Melbourne,C Drug offences,C30 Drug use and possession,C31 Drug use,16
2015,June,Melbourne,3000,Melbourne,C Drug offences,C30 Drug use and possession,C32 Drug possession,686
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D11 Firearms offences,60
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D12 Prohibited and controlled weapons offences,344
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D10 Weapons and explosives offences,D13 Explosives offences,8
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D21 Riot and affray,113
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D22 Drunk and disorderly in public,"1,375"
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D23 Offensive conduct,581
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D24 Offensive language,73
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D25 Criminal intent,41
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D20 Disorderly and offensive conduct,D26 Disorderly conduct,29
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D30 Public nuisance offences,D31 Privacy offences,8
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D30 Public nuisance offences,D32 Hoaxes,20
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D30 Public nuisance offences,D33 Begging,36
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D30 Public nuisance offences,D35 Improper movement on public or private space,54
2015,June,Melbourne,3000,Melbourne,D Public order and security offences,D40 Public security offences,D43 Hacking,9
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E10 Justice procedures,E11 Escape custody,11
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E10 Justice procedures,E13 Resist or hinder officer,218
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E10 Justice procedures,E14 Pervert the course of justice or commit perjury,20
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E10 Justice procedures,E15 Prison regulation offences,36
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E10 Justice procedures,E19 Other justice procedures offences,7
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E20 Breaches of orders,E21 Breach family violence order,89
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E20 Breaches of orders,E22 Breach intervention order,17
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E20 Breaches of orders,E23 Breach bail conditions,"1,756"
2015,June,Melbourne,3000,Melbourne,E Justice procedures offences,E20 Breaches of orders,E29 Breach of other orders,113
2015,June,Melbourne,3000,Melbourne,F Other offences,F20 Transport regulation offences,F21 Public transport,7
2015,June,Melbourne,3000,Melbourne,F Other offences,F20 Transport regulation offences,F29 Other transport regulation offences,4
2015,June,Melbourne,3000,Melbourne,F Other offences,F30 Other government regulatory offences,F32 Commercial regulation offences,2
2015,June,Melbourne,3000,Melbourne,F Other offences,F30 Other government regulatory offences,F33 Liquor and tobacco licensing offences,6
2015,June,Melbourne,3000,Melbourne,F Other offences,F30 Other government regulatory offences,F36 Prostitution offences,4
2015,June,Melbourne,3000,Melbourne,F Other offences,F30 Other government regulatory offences,F39 Other government regulatory offences,2
2015,June,Melbourne,3000,Melbourne,F Other offences,F90 Miscellaneous offences,F92 Public health and safety offences,7
2015,June,Melbourne,3000,Melbourne,F Other offences,F90 Miscellaneous offences,F93 Cruelty to animals,3
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,9
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,11
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",19
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,6
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,18
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,5
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,3
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,2
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,3
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,3
2015,June,Melbourne,3002,East Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,30
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B10 Arson,B11 Cause damage by fire,4
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B20 Property damage,B21 Criminal damage,36
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B20 Property damage,B22 Graffiti,5
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B20 Property damage,B29 Other property damage offences,2
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B311 Residential aggravated burglary,2
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B312 Non-residential aggravated burglary,1
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B321 Residential non-aggravated burglary,42
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B30 Burglary/Break and enter,B322 Non-residential non-aggravated burglary,31
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B41 Motor vehicle theft,24
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B42 Steal from a motor vehicle,119
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B43 Steal from a retail store,12
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B44 Theft of a bicycle,24
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B45 Receiving or handling stolen goods,22
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B40 Theft,B49 Other theft,102
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B51 Forgery and counterfeiting,2
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B53 Obtain benefit by deception,63
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B54 State false information,13
2015,June,Melbourne,3002,East Melbourne,B Property and deception offences,B50 Deception,B56 Professional malpractice and misrepresentation,1
